video_id,delta_function,delta_pronoun,delta_ppron,delta_i,delta_we,delta_you,delta_shehe,delta_they,delta_ipron,delta_casepart,delta_auxverb,delta_adverb,delta_conj,delta_negate,delta_verb,delta_interrog,delta_number,delta_quant,delta_adjverb,delta_preadj,delta_affect,delta_posemo,delta_negemo,delta_anx,delta_anger,delta_sad,delta_social,delta_family,delta_friend,delta_female,delta_male,delta_cogproc,delta_insight,delta_cause,delta_discrep,delta_tentat,delta_certain,delta_differ,delta_percept,delta_see,delta_hear,delta_feel,delta_bio,delta_body,delta_health,delta_sexual,delta_ingest,delta_drives,delta_affiliation,delta_achieve,delta_power,delta_reward,delta_risk,delta_relativ,delta_motion,delta_space,delta_time,delta_work,delta_leisure,delta_home,delta_money,delta_relig,delta_death,delta_informal,delta_swear,delta_netspeak,delta_assent,delta_nonflu,delta_filler,delta_len
7YxFNBu1Iwg,-1.3046976008501403,-0.5081712656981865,-0.016417507089542427,-0.03273858241938124,0.0,0.0,0.0,0.0,-0.3772169360206612,2.2668454832930784,-0.01776755172539346,-1.686519153396652,0.7676209151807933,-0.9665114195695237,1.4058786247191728,-0.36012440661319367,-0.19647971039613923,-0.21299364924538533,0.39267012551316766,-0.6877030943264132,1.0303492444933244,0.22878434989685426,0.7852920351464834,0.3763490501833288,-0.19643149451628744,0.0,2.3231857388999213,-0.04910787362907186,0.0,0.0,0.0,0.3903557632802812,1.259615753188697,0.3590636572564536,-0.08189467192830491,0.9325192242739955,-0.14761291616632644,-0.24597331106402565,-0.22989331513344569,0.1798693397871896,0.03264215065967763,-0.2292182928155205,2.486396492198309,0.6871245037681916,1.9307566927860123,0.0,0.5884748135913815,2.07759815487471,-0.09821574725814372,0.5398490987608277,0.5889087565100478,-0.06557359659846612,1.0471524786216817,-0.0012053969962955158,-0.21304186512523704,-0.00038572703881456505,-0.19705830095436094,0.3923808302340568,0.7034937949778822,0.06542894895891067,-0.06581467599772539,-0.01636929120969062,0.0,-4.026845637583893,0.0,-0.01636929120969062,-0.13095432967752496,-0.24553936814535932,-0.3928629890325749,-5430
tJNyBMmN-M4,-1.8198459746536173,-0.5876084348869148,-0.001025676685847382,-0.00870955965439911,0.05686421083740417,-0.04918032786885246,0.10604453870625663,0.0,-0.6116857604784174,2.4834761747474907,-2.0030944144081495,-1.294577821045495,0.20539610242859307,-0.7274655355249204,-0.1327121325382894,-0.29508196721311475,-0.42725518488256875,0.20901204735497103,0.015367765937103428,-0.23821775637571058,-0.09530101003077052,0.6116683761278097,-0.4118874189454653,0.1618830728578134,-0.39344262295081966,0.0,0.398553622029449,-0.06557377049180328,0.28534673087286827,0.0896510960833058,-0.01639344262295082,-0.9887523251568933,-0.596317994541314,0.27919267075778387,-0.11475409836065574,-0.38678441666811536,0.12038662795751265,-0.28381690801940085,-0.906767727691532,-0.37807485701371624,-0.1562505432609565,-0.2151661074700555,-0.12706221859082456,-0.2238756671244545,-0.10041200910939974,0.0,0.21054187020843873,1.2110460163760584,0.11270274498896093,0.8299115136554074,0.2889279070980304,0.21874728369521756,0.12704483424021695,1.74328529457782,0.0671035933452706,0.6270361420649133,0.6054969316621177,-0.09375380282669543,-0.32786885245901637,0.0896510960833058,-0.058915564209098936,0.3980494758618292,-0.01639344262295082,-1.574796168489126,-0.01639344262295082,-0.19672131147540983,-0.19672131147540983,-0.46772595309702203,-0.22950819672131148,-5157
t7_0drHBuqc,-2.855295220897112,-0.5046913304801492,-0.0449707690001499,-0.0299805126667666,-0.0299805126667666,0.0,0.0,0.0,-0.40547287673864707,-1.256876828511082,-0.34200637802482703,-1.3427318754437523,-0.41560195175461523,-0.07783700284737405,-0.6254074386532471,-0.0449707690001499,-0.8980015702971363,-0.7480990069633032,0.299069170930368,0.05424768474135222,0.5759628334605758,0.25336244619292025,0.35258089993442265,0.176997354820142,-0.03569385325894758,0.08422819740811882,-0.07212366225519307,-0.0449707690001499,-0.0299805126667666,-0.0299805126667666,-0.0149902563333833,-0.5497783030177672,-0.040729339882564775,0.06205268900795913,-0.32622206418541133,-0.07568723740421457,0.6395455357118647,-0.41260002703668974,0.14130350156119453,0.01284049089022371,-0.0749512816669165,-0.1049317943336831,2.5216942320824796,-0.10425394036511926,1.8172683879509326,0.0,0.6601910308686953,1.4346488735810103,0.018553831482404637,0.6359819605628435,0.28192914915382516,0.22768146441247294,0.5210372947506603,-0.5433290066882881,0.43895886278570084,-0.22202622558902596,-0.8202226692184964,-0.6731477252963868,0.6338321951196837,-0.0149902563333833,-0.22129026985172817,-0.0599610253335332,-0.0449707690001499,-0.17275592570255693,0.0,-0.0149902563333833,-0.0149902563333833,-0.056397450184511866,-0.1349123070004497,-5897
BG5e0HkZQX0,-1.8196617428546418,-0.6178857415637417,-0.12366959585297142,-0.10952932435975878,-0.1414027149321267,0.0,0.0,0.0,-0.5896051985773164,-0.060679203673696946,-0.7701930640812726,-0.7581328622430799,1.7221926203330806,0.3136282802068133,0.6018755084614718,-0.010547423907270079,-0.46639784042546034,-0.3175783114708908,0.31154821055179416,0.21233519124874775,0.28557885607094624,-0.1227451204507406,0.43660451950811163,0.07139471401773656,0.12413183355408691,0.0035928475859425962,0.01483362804488586,-0.01414027149321267,0.0,-0.01414027149321267,0.0,0.9179410420014387,0.11787061378443253,0.8224469351119121,0.0992130193030464,0.4076306199700135,0.11068491861254737,-0.034541762756079564,-0.908107985450438,-0.27202688710642564,-0.2226514963054601,-0.22624434389140272,-0.5814950280032005,-0.3144477015860636,-0.16922102021743657,0.0,-0.16134196849387838,2.171907881909193,-0.052968238386908076,0.9629251746418079,0.8536269691326066,0.01460250919432804,0.35871746687016315,-0.5338635339837152,-0.5689725884638916,-0.20735563055945883,0.0514554604559847,0.39372146732735835,-0.11602166297997085,-0.12726244343891402,0.8040204594810836,0.0,0.0,-0.16945213906799433,0.0,-0.07070135746606335,-0.02468769540048274,0.06733962873067847,-0.07070135746606335,-5726
UDYLZB3xfr4,-0.6595823873277666,-1.044366698057803,-0.33417992247025796,-0.13367196898810318,-0.14703916588691351,0.0,0.0,0.0,-0.7101867755875453,5.269054202140829,-2.011880389384101,-1.8096470959513473,-0.13891499233312565,-1.2031147243861562,1.147719586360635,-0.0701861591554076,-0.9657883513756991,-0.05516062579922609,-0.15539785166699666,-0.5564137586313063,0.23550052782001796,-0.20054145522876832,0.6632843303285616,0.20717480105825314,-0.27570262375628957,0.04511010181515812,-0.1487980075841251,0.0,-0.01336719689881032,-0.09357037829167224,-0.18714075658334448,1.127551534899272,1.5538110079368987,1.1427780787351347,0.5513717457659655,0.5195953391030042,0.5145868279842769,-0.6633848355684022,-0.9474126433581614,-0.3609143162678786,-0.08355335605421788,-0.44947618344082374,1.0358740052912658,0.18044040726063248,0.7384790006026962,0.4527928563555661,-0.13367196898810318,1.274758209519253,0.010017022237454348,0.12027127034267926,0.35753063985990907,0.29238649356984225,0.39763223055634,-0.8005409862043154,-0.16544837565106463,0.6398666094456837,-1.3134024742379942,1.751002288504311,-0.02673439379762064,0.0,-0.17377355968453415,-0.01336719689881032,0.22054199795706347,-3.1011896805239942,-0.02673439379762064,-0.05346878759524128,-0.09357037829167224,-0.4678518914583612,-0.3876487100654993,-6683
3wegtHC506E,3.2010450320309474,0.48711767021626207,0.25702842604251064,-0.0067347954671898025,-0.10954616588419405,-0.03129890453834116,-0.01564945226917058,-0.01564945226917058,0.16749143509706865,8.802052323179083,-2.383466890509144,-2.9690362084728283,1.9913521321972025,-2.0903894143330763,1.3968681574315376,-0.5164319248826291,-0.6885758998435054,-0.41362055446562485,-0.011192123868180193,-0.4337273351357859,0.8559697292091659,0.26366561577829195,0.8583448020067739,0.49177021008006927,0.00891465680198078,-0.01564945226917058,-0.6843137829053321,-0.09389671361502347,-0.06259780907668232,-0.06259780907668232,-0.297339593114241,2.3557468627891156,1.9626235119192865,2.60425105495528,-0.15203719429071538,0.4112454816680169,0.9634336394899776,-0.7445365191844064,-1.1334953588474714,-0.21463500336739771,-0.44937678740495646,-0.4381846635367762,0.3240835635201833,-0.05814048067569194,0.3978734964650458,-0.01564945226917058,0.08270458974684328,3.625727569389541,0.16986650789467694,1.2182822041976973,1.2316541894006683,0.24811376924052986,1.4731307689054167,-3.085512381287028,-1.0082997406941068,-0.5970542590260899,-1.8311811269557743,1.0662450099069816,-0.3286384976525822,-0.03129890453834116,-0.05368315227470155,-0.03129890453834116,0.16095185109269616,-5.790297339593114,0.0,-0.09389671361502347,-0.9233176838810642,-1.5023474178403755,-0.6259780907668232,-5909
1rTX_Dgn4f4,0.41712586163229304,-1.2449602639486885,-0.1398120323912136,-0.2973358705994291,-0.142721217887726,0.0,-0.011893434823977164,-0.011893434823977164,-0.9252921164495613,9.735845956916673,-2.4566360232461033,-4.198639185701866,1.2861166822964085,-1.5478578127032152,-1.1602516274325927,-0.5352045670789725,0.09198160025737734,0.38931747085680646,-0.010438842075720961,-0.582778306374881,0.5019200624276978,0.6373683165741433,0.1975679209249156,0.19320414268014702,-0.17840152235965748,-0.071360608943863,1.7757154885035833,-0.08325404376784015,-0.0356803044719315,-0.0356803044719315,-0.09514747859181731,1.1593959846395006,2.8966075474539497,0.8810553840467112,-0.28398784302719576,0.02353017681002667,0.282276557441012,-1.5908110809164278,-1.1031802531333639,-0.5589914367269267,0.03858948996844386,-0.48763082778306377,1.0431996933376229,0.3388345460643854,0.6672302500530498,0.0,0.037134897220187674,3.1417492076747737,-0.2720944082032186,1.829620984468372,1.8801039092607932,0.9140831958600579,0.4592234870524132,-0.42799252510455954,1.3315513146095872,-0.6158061181882277,-0.46752322214540465,0.9228107523495952,-0.0699060161956068,-0.0356803044719315,0.02524146239621053,-0.011893434823977164,-0.0356803044719315,-5.387725975261656,0.0,-0.0356803044719315,-0.8206470028544244,-1.6412940057088488,-0.8325404376784015,-7852
lImO-bdkeTQ,-0.5114191843937448,-1.345799506873236,-0.33715441672285906,-0.11800404585300067,-0.20229265003371544,-0.033715441672285906,0.0,-0.016857720836142953,-1.0086450901503767,7.767463881436424,-1.474768757160688,-3.9763725464074096,-0.0906422740399293,-2.1056779263261234,1.4929586990963442,-0.3202966958867161,-0.5394470667565745,0.13614274851559827,0.6418743735998869,-0.758597437626433,0.8998641134478493,1.2354813519789631,-0.2853002723879756,0.30420756414644595,-0.3202966958867161,-0.033715441672285906,0.4434246690455357,-0.05057316250842886,-0.033715441672285906,0.0,-0.13486176668914363,-0.29242253134306395,1.6569243728825371,-0.28325070146564824,0.03422783440286775,-0.35273115573254743,0.136911337611471,-0.6898855724554065,1.116452520664799,0.13563035578501642,-0.2526096161768534,0.30420756414644595,0.9655016222353849,0.01762630993201575,0.01813870266259765,0.0,0.9805659685144915,2.791003203479352,0.4732971652384574,0.4063786746244673,0.42349259182590115,0.9294804132754807,0.8965335606990676,-1.5074594133718104,-0.4699666124896753,-1.27990580172041,0.12517754408114623,-0.3190157140602614,0.13563035578501642,-0.08428860418071477,-0.28453168329210277,0.0,-0.05057316250842886,-5.83225901657488,0.0,-0.033715441672285906,-1.02832097100472,-1.5677680377612946,-1.095751854349292,-5274
OIb9WRqP4_Y,-4.810257294859753,-0.9161699111307176,-0.07140271697942469,-0.41411219322753473,0.12550853816251353,-0.03156565656565657,0.31490247755645295,-0.010521885521885523,-0.7959164244158645,-0.5195077878448551,-1.4903844341134374,-1.7473988673596734,-1.9240322221845174,-1.2513620716308287,-1.754927965734237,-0.242003367003367,0.6448278039823394,0.1615751580757181,-0.1473063973063973,-0.42463407874942033,-0.09321235874987277,0.25326755799880096,-0.24126106152981852,-0.26304713804713803,-0.2840909090909091,-0.10897751309285464,1.067187835804857,-0.16534559857628167,0.1991617368157122,0.48550312758039527,0.059372655257313715,2.3929100636827396,0.6508369435301125,1.9450170800954676,-0.14430182753251058,0.1209957921884014,0.20817544613737227,-0.35023857462267305,-0.44117688644564357,-0.2389987972294803,-0.3787878787878788,0.07214502245297327,0.02627525723830315,-0.2126999747380487,0.39304485693063507,0.20216630658959883,-0.11574074074074074,2.7115947643663207,-0.2570379984993647,1.716551951014437,0.4419074092926276,0.7688399485711914,0.7823664038669638,-1.0560179058219372,-0.16911603907684514,-0.012795932448787628,-1.4498050682261203,1.1400987289845073,0.02404834081765775,-0.04584619996154149,-0.1367845117845118,-0.010521885521885523,-0.05260942760942761,-1.2979505770659188,-0.010521885521885523,0.0,-0.0946969696969697,-0.17887205387205388,-0.04208754208754209,-8611
jjDxqkeiZVE,-3.7884953258719136,-1.5398836273307361,-0.41665683414625587,-0.3022567197461415,0.22097455101686414,-0.0858000858000858,0.0,0.0,-1.0536831411302496,0.7111685531995846,-1.3748989771556768,-1.5614042412349889,1.488129273742814,-0.8391829266300352,1.3821599153051904,-0.3289003289003289,1.3499294176304049,0.2644796720960332,-0.003912838891682313,-0.07345649094591267,1.451239674088757,1.8283042260475264,-0.3036080610128564,0.4029618980253677,-0.4452568627462845,-0.1287001287001287,-0.49929034414224827,0.4211747512170644,-0.0715000715000715,0.06954365205423034,-0.0286000286000286,1.373729159342699,1.1113470916009702,0.8637289314299186,-0.6006006006006006,-0.013694936120888235,1.9609171936393373,-0.2795259494836364,0.691523681650621,0.5173620124254821,-0.016256433745855475,-0.11635653384595557,2.6464304320439718,-0.17551301049185392,2.2553482356021144,0.08384366635424464,1.3966011145136674,4.366344986937371,0.022730770262505084,1.386355124013798,1.8055734557850214,0.7831930257882302,0.4198234099503493,1.2606803862093,1.680786165976575,-0.3894081468129422,0.03688959965405658,0.1481231382500776,0.13969238228758685,-0.0715000715000715,-0.07541291039175385,-0.0143000143000143,0.5583056358796838,-1.4586014586014586,0.0,-0.1287001287001287,-0.1716001716001716,-0.2002002002002002,-0.3718003718003718,-6284
F0rikEVhLD0,-2.079254501788988,-1.1927362137060777,-0.05699395348872183,-0.47069371287683515,-0.10086293847360753,-0.02241398632746834,0.1565782417355947,-0.01120699316373417,-0.9234487152197737,9.615374490326257,-4.231429673861456,-3.9595848749216827,0.3211856547478913,-1.6166839785878737,1.309958353609968,-0.5715566513504426,-0.8741454667712653,-0.12455557502781056,0.044508310098253,-0.5603496581867085,3.8645134698279913,1.149525357514364,2.0111851808951604,1.1514433328544662,0.1783529029496957,-0.15689790429227837,0.8104385995921861,-0.07844895214613919,-0.08965594530987336,0.0,0.16778523489932887,-0.7662123446910059,0.6218376911488068,0.48831276085404784,-0.2917014848137721,1.1837856621189342,-0.24815216238557025,-1.850432522242873,0.8815165092547954,-0.31379580858455675,0.14473192345849317,0.782251883564606,-1.121658304043468,-0.48190070604056934,-0.7623951976906073,-0.01120699316373417,0.089016620196506,4.591689375243979,0.5696386760103407,1.67625403620987,0.9045698206956309,0.3013101651940879,1.8216252847817307,1.428760002617472,-0.2708858112697221,-0.1725801732495844,1.4572475775219305,1.3845525513960981,0.6256736418290114,-0.02241398632746834,-0.14601057368522788,-0.03362097949120251,0.13416425540812635,-4.639695169785947,-0.01120699316373417,-0.10086293847360753,-0.4931076992043035,-1.4008741454667712,-0.7620755351339236,-8327
