video_id,delta_function,delta_pronoun,delta_ppron,delta_i,delta_we,delta_you,delta_shehe,delta_they,delta_ipron,delta_casepart,delta_auxverb,delta_adverb,delta_conj,delta_negate,delta_verb,delta_interrog,delta_number,delta_quant,delta_adjverb,delta_preadj,delta_affect,delta_posemo,delta_negemo,delta_anx,delta_anger,delta_sad,delta_social,delta_family,delta_friend,delta_female,delta_male,delta_cogproc,delta_insight,delta_cause,delta_discrep,delta_tentat,delta_certain,delta_differ,delta_percept,delta_see,delta_hear,delta_feel,delta_bio,delta_body,delta_health,delta_sexual,delta_ingest,delta_drives,delta_affiliation,delta_achieve,delta_power,delta_reward,delta_risk,delta_relativ,delta_motion,delta_space,delta_time,delta_work,delta_leisure,delta_home,delta_money,delta_relig,delta_death,delta_informal,delta_swear,delta_netspeak,delta_assent,delta_nonflu,delta_filler,delta_len
7YxFNBu1Iwg,-0.854860816206191,0.039037240227740355,-0.01668813444163242,0.0775150008220741,0.0,0.0,0.0,0.0,0.022986792249991783,0.08764579332377309,-0.5768836611432793,-0.07217287270953987,0.4638687751950066,-0.676561274540326,0.2927883255731105,-0.2131196289579199,0.02375682873468149,-0.17732496423992683,0.024075671966623247,0.08298947895541442,0.8414513527345227,0.7411360528735926,0.15808608394276003,0.044776418402692864,0.1343292552080786,0.0,0.4785897070546592,0.09789690402620192,0.0,0.0,0.0,0.11902478007487272,0.15247925578861388,-0.9331819489731716,0.06483947837487888,0.2312696295384552,-0.0022319026235924078,0.41311254221589677,-0.4544598918977061,0.1420356359650113,0.10560328478313458,-0.045732948098518245,-0.05917850703040317,0.2071939575718319,-0.09515966495953188,0.0,-0.2981545173257907,0.23273149567735807,0.012037835983311623,0.023437985502739678,-0.038026567341585604,0.1911435095940831,0.08891515034150216,0.6535504186501875,0.22661933108013432,0.10770283738592101,0.5344474317448382,0.20591858464406476,0.260314443195341,-0.00834406722081621,0.33655407108964774,-0.01636929120969062,0.0,0.05253694234995443,0.0,0.020381903204127826,-0.05745194084988807,0.04847018716518825,0.08490253834706496,-3388
tJNyBMmN-M4,0.2631554136073788,0.043169791752601716,0.07444815028697363,0.10091807992834499,-0.04918032786885246,-0.04918032786885246,0.0,0.0,0.12513700486735568,-0.4294704835535228,0.5811599156167873,-0.1893436730268352,-0.29280739178088666,0.4802300503235082,-0.04134306018785949,0.06437166326855309,-0.1720545426689138,0.2592898139090877,-0.19672131147540983,0.2668088767368682,0.8858587406159031,-0.2834969534831646,1.1409293938786813,0.7082297203332901,0.18168318581984888,0.0,0.473913094718978,0.042262318652697084,-0.03278688524590164,0.019551920425215964,0.019551920425215964,0.7399794934650155,-0.1075296696562209,0.27012056428327313,-0.04286337226432217,-0.3095190392570506,0.7044701889193998,0.34516976818187173,-0.16994496234575895,-0.15881957784822803,0.09715854851445471,-0.24394526876524736,-0.5154093646509765,0.07264498945209841,0.19431709702890942,0.0,-0.8301964620334468,0.7723067494784974,-0.023912505450731314,-0.011278594241670659,-0.336590022510047,-0.13174859459523167,1.2197381291911702,-3.9348622880107484,-0.3050052444873954,-0.5161636280067412,-3.37403212690481,-0.04526758671082254,-0.040305948073682096,-0.01639344262295082,-0.30515845423153526,-0.020754027648466122,-0.01639344262295082,-0.4209614500713015,0.019551920425215964,0.0189508668135909,-0.08888522233090947,0.07324604306372351,-0.013836018432310748,-3318
g6VR-B0GaS4,0.5060794769467591,0.5484971552613032,0.03968015464834307,-0.015488474021792459,0.0,0.0,0.0,0.0,0.5482574128628372,0.25377011647800884,0.23912352855315255,-0.18466297626918227,1.0791920435853903,-0.26450277036279934,-0.9933475387209061,-0.039200669851412115,-0.42745512105931793,-0.2859011732769965,0.18147384482913004,0.08335229900136698,0.441192918031851,-0.1631084620257519,0.6869344518635734,0.4178765759299301,0.16973761811355295,0.00023974239846549783,0.3336489384039334,-0.04718464926077383,-0.06291286568103177,-0.04718464926077383,0.0,0.6589180436708064,0.49891508201587453,0.2404783518747129,-0.12582573136206354,0.3160027827959516,0.0009589695938619913,-0.05349043188087721,-0.7356300357751411,-0.1647866588150102,-0.09764206103083206,-0.2589162149380924,1.2218610722908076,-0.20933414169266396,1.61171008921874,-0.015728216420257943,0.02914263992509336,1.1795437512593443,0.09109653601226325,-0.10418758604940104,0.3362024737178213,-0.08470712232292765,1.1747489032900351,-1.1705060203776583,-0.19057290516158698,-0.5588674078460882,-0.5741161394694156,0.5728449472170869,-0.3495332661534246,-0.1100975149418056,-0.050936896566989215,0.0,-0.031456432840515886,0.418919176593024,0.0,0.0,-0.011496484317111616,0.48997213301265097,0.0875840311045133,-3537
79WKMD-3vMM,-1.1940540233971113,0.6622858353234173,-0.01456544338653265,0.03173621189764378,0.0,-0.011575413821044102,-0.011575413821044102,0.0,0.6847853316843606,-2.360908300135435,0.06336958201405363,0.2774404630835905,-0.3948362608389049,-0.33892842139656043,-0.40550895235801176,0.17259517159360693,0.18547324797694031,-0.06502647737836953,-0.018206804233165785,0.09208529270732552,-0.8054530216648401,-0.3445237760866271,-0.4055241881774536,-0.11328212650597982,-0.043178312298570554,-0.1175748186337576,0.3501343665961363,-0.06151842995185368,-0.03472624146313231,-0.03654692188644889,0.0,1.0462437210807485,0.44507637544883294,-0.04902505800943047,0.14450032054259626,0.25674641132652143,0.3390769706361194,0.37067986911364603,-0.28404138185682815,-0.08154591460833605,0.03602890402542158,-0.22694895745286958,-0.9387626328273027,-0.8634634041901781,0.008852011095790147,0.0,-0.1498290483924287,-0.5094362857266157,0.010406064678872173,-0.12407289562576196,-0.211214164924165,-0.17662123688115006,-0.18390395857441638,0.07950431480311071,0.22943620497677286,-0.05487180372028977,-0.07541730623779985,0.06841644720421003,0.23346227026431593,-0.011575413821044102,-0.011575413821044102,-0.011575413821044102,0.021330147218771627,0.7454010393342774,-0.023150827642088204,0.019509466795455045,0.38407596335800653,0.24829434049108334,0.045783637423149115,-5600
WbLcKRyAdI0,-1.3927609501792375,-0.08340484374992907,-0.0045313906122306236,0.047801060368117,0.047801060368117,-0.018307272348159806,0.0,0.0,-0.0958860424537924,-1.0900095443124584,-0.24974889963299152,-0.5733515164372505,0.30591997223472767,0.031799232366530594,-0.39519631710376224,-0.018954613864192754,-0.05362713401241351,-0.2183925851458517,-0.2216292927260165,-0.0857102880965025,-0.13325014048446615,-0.4476082661650258,0.34967798734481415,0.07405814080790951,0.015070564767995065,0.3324836881294828,0.13970084190739063,-0.03402517863218782,-0.06934504029644153,0.0,0.0,-0.5301840584996853,0.41596802996032833,0.008960569406140095,-0.1955539221854613,-0.23152112536574798,-0.37215323050672977,-0.11113831712102468,-0.1391557122096787,0.0281991049878913,-0.0012946830320658964,0.07341079929187655,0.19071589611826756,-0.08516515839879046,1.50531887588805,0.0,-0.5565206370203939,0.8506067520672911,-0.10660692650879408,0.8899128746460634,0.3466229896638868,0.18149411873197385,0.12851432623559345,-0.047642064206284473,0.2790382640163065,-0.26924864319489616,-0.07444427434378875,0.9879226515471917,-0.3329493197462785,-0.06805035726437564,-0.018307272348159806,0.0,0.0,-0.2420602995215124,0.0,-0.01701258931609391,0.0,-0.05103776794828173,0.014423223251962117,-2882
t7_0drHBuqc,-1.4930823168396685,-0.3331140920775153,0.05284468584171512,0.035229790561143406,0.035229790561143406,0.0,0.0,0.0,-0.3630946047442818,-0.6551137912948697,-0.7606076591461068,-0.284707343226577,0.17571395677908797,0.13123194735942012,0.10327978695165374,0.05284468584171512,0.05365602674531522,-0.41593929058599677,0.0806062300130933,0.05546932478890351,1.0401439260111838,1.1532477805305261,-0.08312334185257586,-0.10301096918238883,-0.06707736482535129,-0.012365617386194898,-0.05990726177968031,-0.012365617386194898,-0.0299805126667666,-0.0299805126667666,-0.0149902563333833,0.06436963674948082,-0.3484562553088455,0.084042209863882,-0.030332419564713664,0.19492709588783574,0.0045454640984825545,0.1791792622047056,-0.36571924369147024,-0.04870489219503249,0.05546932478890351,-0.1049317943336831,1.0291028470880956,0.23767889639259754,0.4689990306431242,0.0,0.08222891182029368,0.743369108742507,0.08620741480541722,0.16156436692413367,0.3931826445187543,0.10947725843216571,0.05517118144480948,-0.23362219187459665,-0.26002987200803984,-0.11199437027164816,0.30667708636924296,-0.014936492779530353,0.684761947446908,-0.0149902563333833,0.1398096779968795,0.13566988435019683,0.020239534227760106,-0.23307966874026176,0.0,-0.0149902563333833,-0.0149902563333833,-0.05395417008940928,-0.0697020037725397,-3604
2V2cJvNK2_U,0.5412720203742794,-0.8669233726505157,-0.13444300730123981,-0.07666779075254382,0.12846212647566246,0.0,0.0,0.0,-0.6015604058126784,0.43843960525449077,0.7553202286716232,0.3559246619292127,0.12500363717791174,0.3373272121454396,0.21656598850610287,0.07391483327153398,-0.18007662075529818,-0.3189926075482958,0.08128833245433906,0.2999524711344107,0.2603320177393753,0.439638548211041,-0.08818686577358625,-0.07406239548157134,0.1406037295703002,0.09588776860991188,0.01433659096894413,-0.04963162708225842,-0.11063476697552206,-0.027658691743880515,-0.20758775028914123,1.4446570928612203,1.1859805386657025,0.18087899027237642,0.07637266633246903,-0.32390827367016584,0.6811932747231606,-0.2999201919009651,0.1988539119825541,0.7252867076099537,-0.15135271430771027,-0.36125073544774916,-0.47617864047154623,-0.29533192943261544,-0.34679886150221384,0.0,0.0,0.40016565702604323,-0.07006438185337122,0.4242690217718357,0.23803167874747722,0.26338009964046005,-0.025348420892982948,-0.0630690108337868,0.5306106506990826,0.11895819788544237,-0.8567646367532555,0.543817468497428,-0.13752336843577004,-0.027658691743880515,0.005685756405502614,-0.013829345871940258,-0.16026639405778048,-0.32618626528761796,-0.013829345871940258,0.019515102277442874,0.04057038512215089,-0.049779189292295856,-0.14489686761857512,-4232
BG5e0HkZQX0,-1.7308100620791436,-0.17429136289468317,0.07704479311358572,0.09118506460679837,0.1336058790864364,0.0,0.0,0.0,-0.21476296841289866,-0.3203896784670448,-1.1525949658494703,-0.2534992432597232,-0.25243957355002156,-0.5833676186713417,-0.13424751395653,-0.01608948045463525,-0.2823096211009987,0.21139438534490407,-0.07654898435033108,0.01828659379768513,0.7414577010961461,0.3330571062811776,0.36792898929675255,0.589283297738801,-0.01779078503443049,-0.03632528321374296,-0.29230357028973897,-0.01414027149321267,0.0,-0.01414027149321267,0.0,-0.8848873989133423,-0.41102546473808066,0.18825178218946048,-0.06045950389569582,-0.3164377909716918,-0.16649452704899304,-0.284010925680794,-0.2250048219832661,-0.18552483399156,-0.021937107338902972,-0.019987898377480412,0.5529920406166537,0.04706294554736512,0.43958793819772946,0.0,0.33550212400585466,0.7383029963181826,-0.058510294934273246,-0.13261426155992706,0.1428901412218906,0.17652250232932898,0.7480150150336995,-0.7288826298163444,-0.06995764432118134,-0.18623452104484595,-0.5838634274345962,0.4037584637472409,0.37303290303613834,-0.12726244343891402,-0.13626477510114499,0.0,0.0,-0.19162036525745502,0.0,-0.0019492089614225744,-0.0646058262001683,-0.0867908379206986,-0.07070135746606335,-4163
UUMKX_-MSfc,-1.9141914191419147,-0.3493584652582906,0.23349393762905712,0.11820299677026525,-0.21390374331550802,0.10276027602760276,0.0,0.0,-0.6300630063006301,-0.08546442879582017,-1.384726707964914,-0.4103792732214395,-0.6862303877446569,0.6114876193501702,1.399242865463017,-0.12283581299306401,0.26985051446321096,-0.38646511709994535,-0.42864580575704625,0.12782160568998074,2.8072218986604547,1.7975768165051798,0.9720530876617071,0.550996276098198,0.08228764052875875,0.6408287887612292,1.2160039533365103,0.12865992481601102,0.0392686327456275,-0.040106951871657755,-0.04721060341328251,0.09746562891583288,1.3664160533700427,-1.0445015089744267,0.15036797797426804,-0.7733273327332735,0.637475512257108,-0.29288222939941055,-0.5548348952542315,-0.20931504915197402,-0.06225622562256225,-0.114893842325409,-0.1451615749810271,-0.30708953248266,-0.04306312984239602,0.01963431637281375,0.13188083514233773,2.904555161398493,0.4570162898642805,1.1513210144543866,0.643299624080055,0.25273115546848807,1.4157445156280335,0.7116005718218883,0.110658124635993,0.5572174864545276,-0.11921780413335492,0.18751875187518752,0.3538147932440303,-0.0071036515416247545,-0.21518328303418577,-0.053475935828877004,0.0,-0.4006724201831948,-0.013368983957219251,0.018795997246783505,-0.014207303083249509,-0.061417906496532004,-0.2807486631016043,-4450
UDYLZB3xfr4,-1.2204634419280112,-0.06769919849318162,0.34557838568684174,0.13067848418410227,0.04178258637894752,0.0,0.0,0.0,-0.4132775841800236,-3.235780391897137,1.6923386173472288,-0.13949740147346068,0.2573740686880077,1.890060055463771,-0.26177090724497987,-0.05646227239924223,-0.6877140114473282,-0.3796122382139487,0.021403668750360927,0.03579561677094556,1.016437007993261,-0.4477607118294845,1.0494461093985932,-0.02972787860162157,0.5808572048181677,0.18414727177934354,0.35406413266074654,0.0,-0.01336719689881032,0.01972267306784438,0.26603144885472196,0.3256033108648655,0.5889744452310404,-0.3267189266181276,0.29042860240908386,-0.3164259830846402,-0.15835686054217513,0.2103061895775442,0.7914511323954221,0.016729188263843453,0.005699231608291888,0.7091984487590113,0.2667684619767865,0.019066428507102162,0.2303166006450983,0.015048192581326891,0.017385432824585628,0.8403262080654677,0.3258557126189974,-0.0514192853516926,0.3506213727343913,-0.18312252065756915,0.5417803652435111,-1.9971692638470628,-0.32511869949693306,-0.027966114357782734,-1.492002297057884,-0.16135034534617598,-0.02673439379762064,0.0,0.3171629962067045,-0.01336719689881032,0.021403668750360927,0.14654445844881536,-0.02673439379762064,-0.05346878759524128,0.13301572442736098,0.24967076715191067,0.3298739485447726,-4833
